Gender,Age,Income,Employment_Type,Employment_Years,Education,Marital_Status,Dependents,Occupation,Residence_Type,Credit_History,Existing_Loans,Payment_History,Annual_Income,Loan_Amount,Loan_Purpose,Approved
Male,32,4041.0,Self-Employed,6.0,High School,Married,3,Sales,Owned,None,0,No Delays,51679.0,9000.0,Personal,1
Female,35,4383.0,Salaried,10.0,Graduate,Single,0,Clerk,Rented,Good,1,No Delays,50568.0,50000.0,Business,1
Male,49,7131.0,Salaried,17.0,Graduate,Married,1,Engineer,Rented,Good,1,No Delays,88328.0,45000.0,Personal,1
Female,28,7596.0,Salaried,7.0,Post-Graduate,Single,1,Engineer,Rented,Bad,2,Occasional Delays,90100.0,35000.0,Personal,0
Male,37,13399.0,Salaried,14.0,Post-Graduate,Married,1,Manager,Owned,Good,1,No Delays,162332.0,279000.0,Home,1
Male,41,14609.0,Salaried,8.0,Post-Graduate,Single,0,Manager,Owned,Good,1,Occasional Delays,172353.0,170000.0,Business,1
Male,32,3889.0,Self-Employed,14.0,Graduate,Single,0,Clerk,Owned,Good,1,No Delays,43295.0,10000.0,Personal,1
Male,65,3929.0,Retired,34.0,Graduate,Single,2,Manager,Rented,Good,0,No Delays,43636.0,16000.0,Education,1
Female,24,10981.0,Salaried,4.0,Graduate,Single,0,Manager,Owned,Bad,1,Frequent Delays,135899.0,217000.0,Business,0
Male,38,9282.0,Salaried,12.0,Graduate,Single,2,Engineer,Mortgaged,Good,1,No Delays,109947.0,35000.0,Personal,1
Female,59,4384.0,Salaried,0.0,High School,Single,1,Others,Rented,Bad,0,Occasional Delays,57514.0,18000.0,Car,0
Male,43,3345.0,Retired,18.0,Post-Graduate,Married,2,Engineer,Rented,Bad,1,Frequent Delays,36942.0,122000.0,Home,0
Male,61,13916.0,Salaried,3.0,Post-Graduate,Single,2,Manager,Mortgaged,Bad,0,Frequent Delays,171604.0,67000.0,Personal,0
Male,31,2469.0,Retired,13.0,Graduate,Married,0,Sales,Owned,Good,1,Occasional Delays,28219.0,74000.0,Home,1
Male,54,3001.0,Salaried,23.0,High School,Married,1,Others,Mortgaged,Good,1,No Delays,34532.0,8000.0,Car,1
Female,38,3343.0,Salaried,3.0,Graduate,Divorced,2,Clerk,Rented,Good,3,No Delays,41012.0,111000.0,Home,0
Male,35,3761.0,Retired,15.0,Post-Graduate,Divorced,1,Engineer,Mortgaged,Good,0,No Delays,47775.0,19000.0,Personal,1
Male,22,5318.0,Salaried,1.0,Post-Graduate,Married,3,Engineer,Mortgaged,Bad,1,Frequent Delays,65857.0,67000.0,Business,0
Female,20,3307.0,Salaried,1.0,High School,Single,1,Clerk,Owned,Good,0,No Delays,37995.0,23000.0,Education,1
Female,40,6279.0,Salaried,22.0,High School,Single,0,Sales,Rented,Bad,1,Frequent Delays,72653.0,39000.0,Car,0
Male,43,9430.0,Salaried,14.0,Post-Graduate,Widowed,0,Engineer,Rented,Good,1,Occasional Delays,116035.0,171000.0,Business,1
Male,54,6807.0,Salaried,3.0,Graduate,Single,3,Clerk,Rented,Good,1,No Delays,78651.0,29000.0,Education,1
Female,41,4467.0,Self-Employed,5.0,Graduate,Single,0,Clerk,Owned,Bad,1,Frequent Delays,56613.0,137000.0,Home,0
Male,66,13696.0,Self-Employed,2.0,Post-Graduate,Single,2,Business Owner,Owned,Good,2,No Delays,164814.0,32000.0,Education,1
Male,36,2308.0,Salaried,6.0,High School,Single,2,Others,Rented,Bad,0,Frequent Delays,29593.0,7000.0,Education,0
Male,68,4697.0,Retired,49.0,Graduate,Single,0,Sales,Rented,Good,0,No Delays,54822.0,83000.0,Business,1
Female,42,4059.0,Salaried,3.0,High School,Married,0,Others,Mortgaged,None,1,No Delays,52293.0,17000.0,Car,1
Female,38,8491.0,Salaried,9.0,Graduate,Single,2,Business Owner,Rented,Good,0,Occasional Delays,101670.0,332000.0,Home,1
Male,29,14175.0,Salaried,4.0,Post-Graduate,Married,0,Manager,Rented,Bad,0,Frequent Delays,168830.0,29000.0,Personal,0
Male,58,9230.0,Salaried,8.0,Graduate,Single,2,Engineer,Owned,Good,1,Occasional Delays,110125.0,39000.0,Personal,1
Male,50,10313.0,Salaried,29.0,Post-Graduate,Single,1,Engineer,Owned,Good,0,No Delays,126303.0,353000.0,Home,1
Female,67,2887.0,Unemployed,0.0,Graduate,Divorced,1,Sales,Rented,None,0,No Delays,29671.0,11000.0,Education,1
Male,21,3045.0,Salaried,1.0,Graduate,Single,2,Clerk,Mortgaged,Bad,1,Frequent Delays,35031.0,19000.0,Education,0
Male,59,4107.0,Salaried,28.0,High School,Married,0,Others,Rented,Good,0,No Delays,50707.0,30000.0,Personal,1
Female,24,7644.0,Salaried,3.0,Graduate,Married,1,Manager,Rented,Good,0,Occasional Delays,92029.0,15000.0,Personal,1
Male,39,5825.0,Self-Employed,10.0,Graduate,Single,0,Engineer,Mortgaged,Good,0,No Delays,71060.0,48000.0,Business,1
Female,50,4535.0,Retired,21.0,High School,Widowed,0,Others,Mortgaged,Good,2,No Delays,50593.0,89000.0,Home,1
Male,34,10270.0,Salaried,3.0,Graduate,Single,1,Manager,Owned,Bad,3,Frequent Delays,118578.0,164000.0,Business,0
Male,41,8388.0,Salaried,4.0,Graduate,Divorced,2,Engineer,Owned,Good,1,No Delays,104916.0,30000.0,Personal,1
Male,51,7399.0,Salaried,3.0,Graduate,Single,0,Engineer,Rented,Good,0,No Delays,84629.0,123000.0,Business,1
Female,45,8375.0,Salaried,3.0,Graduate,Divorced,1,Engineer,Rented,Good,2,No Delays,95793.0,29000.0,Education,1
Female,60,6076.0,Salaried,26.0,Graduate,Single,1,Sales,Mortgaged,Good,1,Occasional Delays,77426.0,102000.0,Business,1
Female,58,4150.0,Salaried,12.0,High School,Married,0,Sales,Owned,Bad,1,Frequent Delays,51358.0,77000.0,Business,0
Male,56,6376.0,Salaried,15.0,High School,Married,0,Sales,Owned,None,1,No Delays,73159.0,27000.0,Education,1
Female,39,11993.0,Salaried,13.0,Graduate,Divorced,3,Manager,Mortgaged,Good,0,No Delays,143814.0,53000.0,Education,1
Male,66,6079.0,Salaried,10.0,Graduate,Divorced,2,Sales,Rented,Bad,0,Frequent Delays,72474.0,10000.0,Car,0
Male,34,3752.0,Retired,15.0,High School,Married,1,Sales,Mortgaged,Good,0,No Delays,45638.0,47000.0,Business,1
Female,51,4747.0,Retired,16.0,Post-Graduate,Divorced,1,Engineer,Rented,Good,0,Occasional Delays,55765.0,21000.0,Car,1
Male,23,5382.0,Salaried,5.0,Graduate,Single,0,Sales,Rented,Good,1,No Delays,67864.0,75000.0,Business,1
Male,63,10600.0,Salaried,13.0,Graduate,Single,1,Engineer,Owned,Good,2,No Delays,129576.0,71000.0,Personal,1
Male,23,2439.0,Salaried,2.0,High School,Single,1,Others,Owned,Good,1,No Delays,25167.0,83000.0,Home,1
Male,51,4913.0,Salaried,6.0,Graduate,Married,1,Clerk,Rented,Good,0,No Delays,57433.0,29000.0,Education,1
Male,18,9128.0,Self-Employed,1.0,Graduate,Married,0,Engineer,Rented,Bad,0,Frequent Delays,106280.0,31000.0,Car,0
Female,27,8515.0,Salaried,3.0,Graduate,Married,0,Manager,Owned,Bad,0,Occasional Delays,103276.0,47000.0,Education,0
Male,38,3564.0,Retired,19.0,Graduate,Single,0,Business Owner,Mortgaged,None,0,No Delays,40021.0,92000.0,Home,1
Female,22,1910.0,Retired,4.0,Post-Graduate,Married,3,Engineer,Owned,Good,0,Occasional Delays,19553.0,16000.0,Business,1
Female,19,8770.0,Salaried,1.0,Graduate,Single,1,Engineer,Rented,Good,1,No Delays,107241.0,101000.0,Business,1
Male,39,4954.0,Salaried,5.0,High School,Single,1,Sales,Owned,Good,0,No Delays,61468.0,8000.0,Education,1
Male,65,7116.0,Salaried,26.0,Graduate,Married,0,Sales,Mortgaged,Good,3,No Delays,89445.0,24000.0,Education,1
Male,19,2946.0,Salaried,1.0,Graduate,Married,0,Clerk,Owned,Good,0,No Delays,38501.0,13000.0,Personal,1
Female,27,2961.0,Salaried,5.0,Graduate,Married,2,Sales,Rented,Good,1,No Delays,35233.0,120000.0,Home,1
Male,51,5204.0,Salaried,1.0,High School,Married,1,Sales,Owned,Good,1,No Delays,64183.0,58000.0,Business,1
Female,33,3651.0,Retired,15.0,High School,Single,1,Others,Rented,Good,0,No Delays,39825.0,22000.0,Education,1
Male,65,13292.0,Salaried,23.0,Post-Graduate,Married,0,Manager,Rented,Good,1,No Delays,157803.0,126000.0,Business,1
Female,68,10999.0,Salaried,7.0,Graduate,Single,2,Engineer,Owned,Good,1,No Delays,128494.0,96000.0,Business,1
Male,56,10929.0,Self-Employed,29.0,Post-Graduate,Married,0,Engineer,Owned,Good,1,No Delays,130951.0,47000.0,Personal,1
Male,39,14009.0,Self-Employed,6.0,Graduate,Married,0,Business Owner,Mortgaged,Good,1,No Delays,164085.0,72000.0,Education,1
Female,29,7842.0,Salaried,10.0,Graduate,Single,1,Engineer,Mortgaged,Bad,0,Frequent Delays,90921.0,11000.0,Personal,0
Female,41,4049.0,Retired,23.0,Graduate,Single,0,Engineer,Owned,Good,1,Occasional Delays,48489.0,10000.0,Education,1
Male,64,9602.0,Salaried,23.0,Post-Graduate,Widowed,0,Engineer,Owned,Bad,2,Frequent Delays,119364.0,39000.0,Education,0
Female,57,5086.0,Salaried,13.0,Graduate,Widowed,1,Clerk,Owned,Good,0,No Delays,62830.0,58000.0,Business,1
Male,55,6969.0,Salaried,8.0,Graduate,Married,1,Sales,Owned,Good,0,No Delays,79101.0,36000.0,Personal,1
Female,27,2880.0,Salaried,8.0,High School,Single,2,Others,Mortgaged,Bad,2,Frequent Delays,30127.0,35000.0,Business,0
Female,52,15014.0,Self-Employed,21.0,Graduate,Single,1,Manager,Rented,Good,0,No Delays,183134.0,333000.0,Home,1
Male,68,10224.0,Self-Employed,17.0,Graduate,Married,0,Business Owner,Rented,Good,1,No Delays,119946.0,394000.0,Home,1
Male,66,4700.0,Self-Employed,11.0,High School,Divorced,0,Others,Mortgaged,Bad,1,Frequent Delays,59520.0,15000.0,Car,0
Male,49,3612.0,Salaried,22.0,High School,Single,3,Others,Rented,Good,1,No Delays,42654.0,20000.0,Personal,1
Male,24,5264.0,Salaried,2.0,Graduate,Married,1,Clerk,Rented,Good,0,No Delays,60150.0,29000.0,Personal,1
Female,38,2697.0,Salaried,12.0,High School,Single,2,Others,Rented,Bad,0,Frequent Delays,28460.0,17000.0,Personal,0
Male,37,4779.0,Salaried,6.0,High School,Widowed,0,Clerk,Rented,Bad,0,Occasional Delays,58958.0,147000.0,Home,0
Male,43,9815.0,Self-Employed,24.0,Graduate,Married,1,Engineer,Rented,Good,1,No Delays,116350.0,151000.0,Business,1
Female,21,8888.0,Self-Employed,1.0,Post-Graduate,Married,0,Engineer,Owned,Good,1,No Delays,108153.0,235000.0,Home,1
Female,63,9083.0,Salaried,29.0,Graduate,Single,1,Engineer,Owned,Bad,1,Frequent Delays,107642.0,47000.0,Personal,0
Male,69,5953.0,Salaried,9.0,High School,Married,3,Clerk,Owned,Good,1,No Delays,68855.0,23000.0,Personal,1
Male,39,2841.0,Salaried,1.0,High School,Single,3,Others,Owned,Good,0,Occasional Delays,33371.0,11000.0,Car,1
Male,32,4872.0,Salaried,13.0,Graduate,Single,1,Sales,Rented,Good,0,No Delays,54137.0,29000.0,Personal,1
Male,57,10368.0,Salaried,12.0,Graduate,Divorced,1,Manager,Rented,None,1,No Delays,122218.0,196000.0,Home,1
Female,38,8631.0,Salaried,5.0,Post-Graduate,Divorced,3,Engineer,Rented,Good,0,Occasional Delays,105884.0,57000.0,Personal,1
Male,32,5238.0,Salaried,8.0,Graduate,Divorced,1,Clerk,Owned,Bad,0,Frequent Delays,60225.0,193000.0,Home,0
Female,39,4137.0,Salaried,12.0,Graduate,Married,0,Clerk,Rented,Good,0,Occasional Delays,49174.0,124000.0,Home,1
Male,69,4338.0,Salaried,8.0,High School,Married,1,Others,Owned,Good,0,No Delays,48122.0,119000.0,Home,1
Female,45,6509.0,Salaried,12.0,Graduate,Single,0,Engineer,Rented,Bad,0,Occasional Delays,78540.0,22000.0,Personal,0
Female,31,3742.0,Self-Employed,4.0,High School,Single,1,Clerk,Rented,None,1,No Delays,47977.0,167000.0,Home,0
Female,44,10131.0,Salaried,13.0,Post-Graduate,Single,1,Manager,Owned,Good,2,Occasional Delays,117259.0,18000.0,Personal,1
Male,58,2314.0,Unemployed,0.0,Graduate,Married,1,Clerk,Rented,Good,2,No Delays,22836.0,9000.0,Car,1
Male,57,5393.0,Salaried,4.0,Graduate,Married,0,Clerk,Rented,None,2,No Delays,66490.0,92000.0,Business,1
Male,45,3854.0,Salaried,8.0,High School,Single,0,Others,Owned,Good,2,No Delays,41667.0,140000.0,Home,1
Female,43,2987.0,Salaried,7.0,High School,Married,1,Others,Owned,Good,1,No Delays,37735.0,115000.0,Home,1
Female,66,6377.0,Salaried,6.0,Graduate,Married,2,Clerk,Mortgaged,Good,0,No Delays,77117.0,33000.0,Personal,1
Female,19,2970.0,Self-Employed,1.0,High School,Married,1,Others,Owned,Bad,1,Frequent Delays,36744.0,24000.0,Business,0
Female,42,14819.0,Salaried,21.0,Graduate,Single,0,Manager,Mortgaged,Bad,0,Frequent Delays,176720.0,397000.0,Home,0
Female,20,2797.0,Retired,2.0,High School,Single,3,Clerk,Rented,None,0,No Delays,29003.0,20000.0,Business,0
Male,25,3244.0,Retired,7.0,Graduate,Single,3,Sales,Owned,Good,0,No Delays,43406.0,23000.0,Personal,1
Female,61,11894.0,Salaried,2.0,Post-Graduate,Single,0,Manager,Owned,Good,1,No Delays,138936.0,66000.0,Personal,1
Male,50,10550.0,Salaried,22.0,Graduate,Married,0,Engineer,Rented,Good,0,No Delays,130870.0,63000.0,Car,1
Male,59,5877.0,Self-Employed,23.0,Graduate,Married,2,Clerk,Rented,Good,0,No Delays,68087.0,92000.0,Business,1
Male,69,4553.0,Salaried,14.0,High School,Married,2,Sales,Rented,Good,0,No Delays,57102.0,66000.0,Business,1
Male,52,3718.0,Self-Employed,7.0,High School,Married,3,Others,Mortgaged,Good,2,Occasional Delays,40869.0,7000.0,Education,1
Male,23,6993.0,Salaried,0.0,Graduate,Married,2,Engineer,Mortgaged,Good,1,No Delays,82125.0,22000.0,Personal,1
Female,56,9565.0,Salaried,6.0,Graduate,Single,1,Manager,Owned,Good,2,No Delays,113329.0,19000.0,Personal,1
Male,69,7577.0,Salaried,18.0,Graduate,Married,1,Engineer,Mortgaged,Good,0,No Delays,86538.0,40000.0,Education,1
Female,40,5526.0,Salaried,1.0,High School,Married,0,Sales,Mortgaged,Bad,0,Frequent Delays,64390.0,12000.0,Personal,0
Male,42,2492.0,Retired,16.0,High School,Single,0,Sales,Mortgaged,Good,1,No Delays,28394.0,82000.0,Home,1
Male,67,5919.0,Salaried,29.0,High School,Single,1,Sales,Rented,Good,0,No Delays,69571.0,201000.0,Home,1
Male,60,6436.0,Self-Employed,14.0,Post-Graduate,Divorced,1,Engineer,Rented,Good,1,No Delays,80334.0,26000.0,Education,1
Male,36,2253.0,Salaried,13.0,High School,Single,1,Others,Rented,Bad,1,Frequent Delays,23936.0,16000.0,Business,0
Female,22,8733.0,Salaried,0.0,Graduate,Married,2,Engineer,Rented,Good,1,No Delays,105476.0,27000.0,Car,1
Male,68,5783.0,Salaried,18.0,High School,Single,0,Sales,Mortgaged,Good,2,No Delays,71147.0,19000.0,Personal,1
Female,28,5536.0,Salaried,2.0,Graduate,Married,1,Clerk,Owned,Good,0,No Delays,67294.0,30000.0,Personal,1
Male,29,12385.0,Salaried,5.0,Graduate,Single,0,Business Owner,Owned,Good,0,No Delays,145332.0,251000.0,Home,1
Female,27,9847.0,Salaried,9.0,Post-Graduate,Single,1,Business Owner,Mortgaged,Bad,1,Occasional Delays,115493.0,59000.0,Car,0
Female,25,8464.0,Self-Employed,0.0,Post-Graduate,Married,2,Manager,Owned,Good,0,No Delays,97762.0,47000.0,Personal,1
Female,41,3778.0,Salaried,21.0,Graduate,Single,1,Sales,Mortgaged,Good,0,No Delays,47117.0,35000.0,Business,1
Male,45,10267.0,Salaried,27.0,Post-Graduate,Married,3,Manager,Rented,Good,0,No Delays,126366.0,181000.0,Business,1
Male,58,13095.0,Self-Employed,18.0,Post-Graduate,Single,0,Manager,Owned,Good,0,No Delays,157046.0,68000.0,Education,1
Male,53,9697.0,Self-Employed,26.0,Post-Graduate,Single,1,Manager,Rented,Good,0,No Delays,112742.0,53000.0,Personal,1
Female,54,6217.0,Salaried,15.0,Post-Graduate,Single,0,Engineer,Rented,Good,0,Occasional Delays,79108.0,15000.0,Car,1
Male,38,3411.0,Salaried,19.0,High School,Single,1,Sales,Rented,Bad,1,Frequent Delays,36681.0,67000.0,Home,0
Male,25,3766.0,Retired,7.0,Graduate,Divorced,2,Manager,Mortgaged,Bad,1,Frequent Delays,45484.0,10000.0,Personal,0
Female,26,5613.0,Salaried,8.0,High School,Single,1,Sales,Mortgaged,Bad,1,Occasional Delays,62656.0,18000.0,Car,0
Male,64,7075.0,Salaried,18.0,High School,Married,2,Clerk,Rented,Good,1,No Delays,84595.0,42000.0,Education,1
Female,32,5451.0,Salaried,0.0,Post-Graduate,Single,0,Engineer,Owned,Good,0,No Delays,65036.0,95000.0,Business,1
Male,65,7348.0,Self-Employed,18.0,Graduate,Single,2,Engineer,Mortgaged,Good,0,No Delays,87013.0,49000.0,Car,1
Male,63,12951.0,Salaried,6.0,Graduate,Divorced,0,Manager,Rented,Good,0,No Delays,150689.0,87000.0,Business,1
Female,57,2240.0,Unemployed,0.0,Post-Graduate,Single,2,Engineer,Owned,Good,1,No Delays,25797.0,39000.0,Home,1
Male,35,11044.0,Salaried,10.0,Post-Graduate,Widowed,0,Manager,Mortgaged,None,1,No Delays,134835.0,61000.0,Education,1
Female,59,9447.0,Self-Employed,4.0,Post-Graduate,Single,0,Engineer,Mortgaged,Good,0,Occasional Delays,110525.0,228000.0,Home,1
Male,37,5860.0,Salaried,16.0,High School,Married,1,Clerk,Rented,None,0,No Delays,66709.0,62000.0,Business,1
Male,23,5380.0,Salaried,2.0,High School,Married,3,Sales,Rented,Good,3,No Delays,68442.0,83000.0,Business,1
Female,29,3969.0,Retired,11.0,Graduate,Divorced,0,Manager,Rented,Good,1,No Delays,47360.0,7000.0,Personal,1
Female,19,2814.0,Salaried,1.0,High School,Married,0,Sales,Rented,Good,1,No Delays,32236.0,14000.0,Education,1
Female,24,2482.0,Salaried,1.0,High School,Married,2,Others,Mortgaged,Good,0,Occasional Delays,30925.0,66000.0,Home,1
Male,33,14877.0,Salaried,7.0,Graduate,Single,0,Manager,Mortgaged,Good,0,No Delays,179493.0,237000.0,Business,1
Female,20,7714.0,Salaried,1.0,Graduate,Single,0,Engineer,Rented,Bad,1,Frequent Delays,91384.0,145000.0,Business,0
Male,62,8814.0,Salaried,11.0,Graduate,Divorced,1,Manager,Rented,Bad,1,Frequent Delays,109899.0,20000.0,Car,0
Male,20,4734.0,Self-Employed,1.0,Graduate,Single,0,Clerk,Mortgaged,Good,1,No Delays,56845.0,97000.0,Business,1
Female,44,8209.0,Salaried,12.0,Graduate,Married,3,Engineer,Owned,Good,1,Occasional Delays,99502.0,118000.0,Business,1
Male,67,4735.0,Salaried,25.0,High School,Married,2,Sales,Owned,None,1,No Delays,61758.0,105000.0,Business,1
Female,60,4830.0,Salaried,17.0,High School,Single,1,Sales,Mortgaged,Bad,1,Occasional Delays,55411.0,11000.0,Personal,0
Male,57,13277.0,Self-Employed,9.0,Graduate,Widowed,3,Business Owner,Owned,Good,0,Occasional Delays,154348.0,62000.0,Education,1
Male,55,6583.0,Self-Employed,18.0,Graduate,Married,1,Clerk,Owned,Bad,0,Occasional Delays,79958.0,24000.0,Car,0
Male,50,4885.0,Salaried,19.0,Graduate,Married,0,Clerk,Owned,Good,2,Occasional Delays,56176.0,27000.0,Personal,1
Female,45,5493.0,Salaried,16.0,High School,Divorced,0,Sales,Rented,Good,0,No Delays,68548.0,28000.0,Education,1
Female,18,2085.0,Retired,1.0,Post-Graduate,Single,1,Business Owner,Owned,Good,1,No Delays,20080.0,50000.0,Home,1
Female,25,5712.0,Salaried,3.0,Graduate,Single,0,Sales,Rented,Good,1,No Delays,71219.0,40000.0,Education,1
Female,54,3068.0,Retired,30.0,Graduate,Married,3,Engineer,Mortgaged,Good,3,No Delays,31938.0,9000.0,Personal,1
Female,49,2995.0,Retired,19.0,Graduate,Single,2,Sales,Rented,Good,0,Occasional Delays,36556.0,8000.0,Education,1
Female,65,10706.0,Self-Employed,2.0,Post-Graduate,Married,0,Engineer,Rented,Good,0,No Delays,124658.0,339000.0,Home,1
Male,60,5340.0,Salaried,29.0,Graduate,Divorced,1,Sales,Owned,None,1,No Delays,64238.0,26000.0,Personal,1
Male,54,6850.0,Self-Employed,26.0,Graduate,Married,2,Sales,Rented,None,1,No Delays,85064.0,202000.0,Home,1
Male,21,13742.0,Self-Employed,2.0,Post-Graduate,Single,3,Manager,Rented,Good,1,No Delays,169826.0,192000.0,Business,1
Female,47,6062.0,Salaried,25.0,Graduate,Widowed,2,Sales,Rented,Good,0,No Delays,71833.0,42000.0,Personal,1
Female,23,6347.0,Salaried,1.0,Graduate,Married,1,Engineer,Owned,Good,0,No Delays,73636.0,34000.0,Personal,1
Male,63,9856.0,Salaried,12.0,Graduate,Married,2,Engineer,Rented,Good,1,No Delays,120722.0,208000.0,Home,1
Female,36,9111.0,Salaried,7.0,Graduate,Married,1,Engineer,Mortgaged,Good,2,No Delays,107296.0,22000.0,Education,1
Female,49,2885.0,Salaried,22.0,High School,Divorced,1,Others,Rented,Good,2,No Delays,37724.0,22000.0,Education,1
Male,26,6867.0,Salaried,0.0,Graduate,Married,0,Engineer,Rented,Good,0,Occasional Delays,78714.0,114000.0,Business,1
Female,29,9544.0,Salaried,3.0,Post-Graduate,Married,0,Manager,Rented,Good,0,No Delays,117874.0,199000.0,Business,1
Female,28,9255.0,Salaried,2.0,Post-Graduate,Married,1,Engineer,Rented,Good,0,Occasional Delays,108272.0,228000.0,Home,1
Male,63,9934.0,Salaried,21.0,Graduate,Single,0,Manager,Rented,Bad,3,Occasional Delays,123662.0,58000.0,Personal,0
Female,33,10503.0,Self-Employed,8.0,Graduate,Married,0,Manager,Owned,Good,1,No Delays,127828.0,374000.0,Home,1
Male,18,1891.0,Retired,1.0,High School,Married,2,Clerk,Rented,Good,0,No Delays,27246.0,7000.0,Car,1
Female,62,10039.0,Salaried,8.0,Post-Graduate,Married,0,Manager,Mortgaged,Good,0,No Delays,124597.0,47000.0,Car,1
Female,38,6200.0,Salaried,14.0,Post-Graduate,Married,1,Engineer,Rented,Good,1,No Delays,78103.0,32000.0,Personal,1
Female,47,8312.0,Salaried,27.0,Graduate,Divorced,1,Manager,Owned,Good,0,Occasional Delays,103122.0,35000.0,Personal,1
Male,30,7774.0,Self-Employed,8.0,Post-Graduate,Married,3,Business Owner,Owned,Bad,1,Occasional Delays,90133.0,142000.0,Business,0
Female,51,4285.0,Self-Employed,23.0,Graduate,Married,1,Sales,Rented,Good,1,No Delays,54080.0,86000.0,Business,1
Female,21,2813.0,Retired,3.0,Graduate,Married,0,Engineer,Mortgaged,Bad,0,Frequent Delays,30458.0,16000.0,Personal,0
Male,45,5755.0,Salaried,20.0,High School,Married,1,Sales,Rented,Good,0,No Delays,64450.0,32000.0,Car,1
Female,55,2153.0,Unemployed,0.0,Graduate,Married,2,Engineer,Rented,Good,2,No Delays,21490.0,7000.0,Personal,1
Male,48,5672.0,Salaried,8.0,Graduate,Single,3,Clerk,Owned,Good,0,Occasional Delays,68899.0,20000.0,Personal,1
Female,44,13756.0,Self-Employed,13.0,Graduate,Married,1,Manager,Rented,Good,0,No Delays,164343.0,260000.0,Business,1
Male,22,12814.0,Salaried,4.0,Graduate,Married,0,Manager,Rented,Good,2,Occasional Delays,157723.0,54000.0,Personal,1
Male,42,2947.0,Retired,22.0,Post-Graduate,Married,3,Engineer,Mortgaged,None,1,No Delays,33764.0,28000.0,Business,1
Male,20,5518.0,Salaried,2.0,High School,Married,0,Clerk,Rented,Good,1,No Delays,66535.0,167000.0,Home,1
Female,50,8406.0,Self-Employed,22.0,Graduate,Married,1,Engineer,Rented,Good,0,No Delays,102604.0,18000.0,Education,1
Male,21,3569.0,Self-Employed,0.0,Graduate,Married,1,Sales,Rented,Bad,0,Frequent Delays,44502.0,128000.0,Home,0
Female,42,3865.0,Salaried,16.0,Graduate,Single,0,Clerk,Rented,Good,0,Occasional Delays,42465.0,11000.0,Personal,1
Male,37,6309.0,Salaried,12.0,Graduate,Married,0,Engineer,Mortgaged,Good,0,No Delays,76154.0,18000.0,Personal,1
Male,51,3926.0,Retired,23.0,High School,Married,0,Sales,Owned,Good,1,No Delays,46488.0,27000.0,Car,1
Male,43,3863.0,Salaried,14.0,High School,Single,1,Clerk,Rented,Good,0,Occasional Delays,43319.0,21000.0,Personal,1
Female,22,4050.0,Salaried,0.0,Graduate,Single,3,Sales,Rented,Good,1,No Delays,53577.0,82000.0,Business,1
Male,52,6943.0,Salaried,0.0,Graduate,Married,0,Engineer,Rented,Good,0,Occasional Delays,83493.0,34000.0,Education,1
Female,45,3130.0,Salaried,4.0,High School,Married,2,Others,Owned,Good,0,Occasional Delays,37132.0,59000.0,Business,1
Female,46,8778.0,Salaried,23.0,Graduate,Single,0,Business Owner,Rented,Good,3,No Delays,107879.0,52000.0,Personal,1
Female,26,13252.0,Salaried,8.0,Graduate,Widowed,1,Business Owner,Rented,Good,0,Occasional Delays,162931.0,65000.0,Personal,1
Male,69,16093.0,Salaried,11.0,Graduate,Married,0,Business Owner,Mortgaged,Good,0,No Delays,188358.0,109000.0,Education,1
Male,55,7797.0,Salaried,5.0,Post-Graduate,Widowed,3,Engineer,Owned,Good,0,No Delays,95074.0,19000.0,Personal,1
Female,67,3650.0,Retired,42.0,High School,Married,2,Sales,Mortgaged,None,0,No Delays,42715.0,24000.0,Personal,1
Male,23,1160.0,Unemployed,0.0,High School,Married,1,Sales,Owned,Good,0,No Delays,18635.0,6000.0,Personal,1
Female,36,5931.0,Self-Employed,12.0,Graduate,Divorced,2,Clerk,Owned,Bad,0,Frequent Delays,67009.0,24000.0,Car,0
Male,61,6139.0,Salaried,25.0,Graduate,Married,1,Sales,Owned,Good,1,No Delays,71991.0,47000.0,Business,1
Female,28,4180.0,Retired,10.0,Graduate,Married,3,Engineer,Mortgaged,Good,1,No Delays,48113.0,18000.0,Car,1
Female,19,8561.0,Salaried,1.0,Post-Graduate,Single,2,Business Owner,Owned,Good,1,No Delays,107269.0,44000.0,Personal,1
Female,64,9816.0,Salaried,7.0,Post-Graduate,Married,3,Engineer,Rented,Bad,0,Occasional Delays,114224.0,68000.0,Car,0
Male,61,3490.0,Retired,29.0,Post-Graduate,Single,1,Business Owner,Rented,Good,1,No Delays,43734.0,77000.0,Business,1
Female,61,5377.0,Self-Employed,5.0,Graduate,Single,0,Sales,Mortgaged,Bad,0,Frequent Delays,67179.0,39000.0,Education,0
Male,26,9086.0,Self-Employed,5.0,Graduate,Single,1,Engineer,Mortgaged,None,1,No Delays,112463.0,31000.0,Education,1
Male,38,6827.0,Self-Employed,3.0,Graduate,Single,0,Manager,Rented,Good,1,Occasional Delays,85254.0,297000.0,Home,1
Female,41,3555.0,Salaried,10.0,High School,Widowed,1,Clerk,Mortgaged,Good,0,No Delays,46271.0,112000.0,Home,1
Female,51,8792.0,Salaried,20.0,Graduate,Single,1,Engineer,Rented,Good,1,No Delays,100807.0,323000.0,Home,1
Female,39,5792.0,Self-Employed,17.0,High School,Married,1,Sales,Mortgaged,Good,2,No Delays,66666.0,129000.0,Home,1
